,id_orig,id_dest,distance_m,county,address,dest_lat,dest_lon,orig_lat,orig_lon,location_type,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
10371,131350502441007,George Pierce Park Community Recreation Center,3742.743652126507,Gwinnett_GA,55 Buford Highway,34.05925,-84.05714,34.0479511,-84.0954087,EV_2022_2020,polling,80,7,73,26,6,0,42,0,0,6,299419.4921701206,3.8037550333059453,0,1.0
10380,131350502441011,George Pierce Park Community Recreation Center,4530.042991415939,Gwinnett_GA,55 Buford Highway,34.05925,-84.05714,34.0403043,-84.1006693,EV_2022_2020,polling,103,5,98,60,15,0,23,0,0,5,466594.4281158417,5.0380479431533125,0,1.0
10389,131350502442001,George Pierce Park Community Recreation Center,5192.914563409715,Gwinnett_GA,55 Buford Highway,34.05925,-84.05714,34.038704,-84.1077562,EV_2022_2020,polling,593,56,537,263,80,0,175,4,22,49,3079398.336101961,6.382970637732803,0,1.0
10416,131350502442007,George Pierce Park Community Recreation Center,5223.908393620417,Gwinnett_GA,55 Buford Highway,34.05925,-84.05714,34.0374172,-84.1073452,EV_2022_2020,polling,13,1,12,12,0,0,0,0,0,1,67910.80911706542,6.453979967161717,0,1.0
12194,131350503232000,Shorty Howell Park Activity Building,3146.426498765165,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9849696,-84.1785291,EV_2022_2020,polling,283,9,274,214,20,0,34,0,7,8,890438.6991505417,3.0744644540854345,0,1.0
12203,131350503232001,Shorty Howell Park Activity Building,2968.321424036954,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9867498,-84.1753438,EV_2022_2020,polling,35,1,34,20,4,0,8,0,0,3,103891.2498412934,2.8850878151541104,0,1.0
12212,131350503232002,Shorty Howell Park Activity Building,3491.435686629534,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9843115,-84.182847,EV_2022_2020,polling,177,5,172,167,2,0,0,0,1,7,617984.1165334275,3.477394359570412,0,1.0
12221,131350503232005,Shorty Howell Park Activity Building,3498.6743623047046,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9816844,-84.1838864,EV_2022_2020,polling,104,3,101,99,0,0,0,0,2,3,363862.13367968926,3.4863911371487797,0,1.0
12230,131350503232006,Shorty Howell Park Activity Building,3644.6032915650862,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9814376,-84.1855889,EV_2022_2020,polling,91,0,91,72,6,3,5,0,0,5,331658.89953242283,3.672810283188788,0,1.0
12239,131350503232007,Shorty Howell Park Activity Building,2687.8665842059736,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9820233,-84.1745788,EV_2022_2020,polling,99,1,98,79,7,0,8,0,0,5,266098.7918363914,2.6102493525147206,0,1.0
12248,131350503232008,Shorty Howell Park Activity Building,3696.083812796759,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9750603,-84.1871782,EV_2022_2020,polling,35,1,34,22,5,0,1,0,0,7,129362.93344788656,3.7409265125980244,0,1.0
12257,131350503232009,Shorty Howell Park Activity Building,3819.953591464201,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9731533,-84.188535,EV_2022_2020,polling,110,4,106,44,12,1,47,0,1,5,420194.8950610621,3.9100461289724717,0,1.0
12266,131350503233000,Shorty Howell Park Activity Building,3925.810299215272,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9804306,-84.1889624,EV_2022_2020,polling,234,14,220,158,14,0,46,0,4,12,918639.6100163737,4.0606180344489555,0,1.0
12329,131350503241013,Shorty Howell Park Activity Building,2019.6591683122413,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9736133,-84.1690191,EV_2022_2020,polling,10,2,8,0,4,0,1,0,2,3,20196.591683122413,2.0563368860971796,0,1.0
12338,131350503241018,Shorty Howell Park Activity Building,2698.777925684561,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9686741,-84.1756967,EV_2022_2020,polling,16,10,6,4,0,0,1,0,7,4,43180.44681095298,2.6204357094991892,0,1.0
12347,131350503241035,Shorty Howell Park Activity Building,2890.64150159412,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9694999,-84.1780122,EV_2022_2020,polling,5,4,1,0,0,0,0,0,0,5,14453.207507970601,2.8061884788227403,0,1.0
12617,131350503251000,Shorty Howell Park Activity Building,3058.157262803088,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9635465,-84.1778375,EV_2022_2020,polling,260,39,221,32,20,5,169,0,28,6,795120.8883288029,2.9791041493219668,0,1.0
12626,131350503251001,Shorty Howell Park Activity Building,3571.6157785646465,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9554095,-84.1787788,EV_2022_2020,polling,454,103,351,141,44,0,178,0,51,40,1621513.5634683494,3.578357517753924,0,1.0
12653,131350503251004,Shorty Howell Park Activity Building,3963.774290970806,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9578624,-84.1854992,EV_2022_2020,polling,143,5,138,17,45,0,71,0,3,7,566819.7236088252,4.116019684763739,0,1.0
12662,131350503251005,Shorty Howell Park Activity Building,4182.510838712425,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9527865,-84.1846446,EV_2022_2020,polling,76,50,26,18,9,6,1,0,35,7,317870.8237421443,4.450273565004321,0,1.0
12725,131350503252002,Shorty Howell Park Activity Building,3456.330803285532,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9516977,-84.1733364,EV_2022_2020,polling,29,14,15,10,6,0,2,0,0,11,100233.59329528043,3.4340915574575797,0,1.0
12734,131350503252003,Shorty Howell Park Activity Building,3618.31316662061,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9533249,-84.1775056,EV_2022_2020,polling,67,12,55,17,16,0,22,0,3,9,242426.98216358086,3.6385044741839736,0,1.0
13778,131350503331004,Shorty Howell Park Activity Building,3230.9215585649968,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9449686,-84.1502328,EV_2022_2020,polling,955,425,530,142,320,6,88,0,291,108,3085530.088429572,3.1686055661890906,0,1.0
13796,131350503332000,Shorty Howell Park Activity Building,2760.9091107772183,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9504597,-84.1569582,EV_2022_2020,polling,486,94,392,64,264,1,34,0,69,54,1341801.8278377282,2.679200968614307,0,1.0
13805,131350503332001,Shorty Howell Park Activity Building,2858.885718682303,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9493253,-84.1561926,EV_2022_2020,polling,85,23,62,7,43,4,5,0,11,15,243005.28608799574,2.7745589108122117,0,1.0
13814,131350503333000,Shorty Howell Park Activity Building,2942.65640451016,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9501996,-84.1612915,EV_2022_2020,polling,861,361,500,163,197,15,154,0,249,83,2533627.1642832477,2.8587775313208836,0,1.0
13823,131350503333001,Shorty Howell Park Activity Building,3251.5042067547693,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9475556,-84.1623947,EV_2022_2020,polling,96,47,49,29,15,2,5,1,23,21,312144.40384845785,3.1919712513669207,0,1.0
13841,131350503341000,Shorty Howell Park Activity Building,2471.8634684962126,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9586438,-84.1666036,EV_2022_2020,polling,568,243,325,213,60,10,68,0,161,56,1404018.4501058487,2.41655384809492,0,1.0
13850,131350503341001,Shorty Howell Park Activity Building,2596.3908622428885,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9576021,-84.1672694,EV_2022_2020,polling,115,47,68,42,12,0,11,0,33,17,298584.9491579322,2.526394264719421,0,1.0
13859,131350503341002,Shorty Howell Park Activity Building,3109.1705681155645,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9573818,-84.1743134,EV_2022_2020,polling,145,72,73,44,16,1,18,0,32,34,450829.73237675685,3.0338488383834186,0,1.0
13868,131350503341003,Shorty Howell Park Activity Building,3030.813700676683,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9549062,-84.1706788,EV_2022_2020,polling,695,208,487,252,61,8,205,0,118,51,2106415.5219702944,2.9501683307113487,0,1.0
13877,131350503342000,Shorty Howell Park Activity Building,1505.4679337240132,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9642435,-84.1585503,EV_2022_2020,polling,229,103,126,86,21,11,22,0,59,30,344752.156822799,1.711522585393873,0,1.0
13886,131350503342001,Shorty Howell Park Activity Building,1763.4553224542042,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9624709,-84.1603647,EV_2022_2020,polling,70,40,30,12,5,1,6,0,27,19,123441.87257179429,1.8766215342295989,0,1.0
13895,131350503342002,Shorty Howell Park Activity Building,2322.4736685742823,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9551636,-84.1582242,EV_2022_2020,polling,127,30,97,52,12,0,41,0,4,18,294954.15590893384,2.2910658636598633,0,1.0
13904,131350503342003,Shorty Howell Park Activity Building,2097.7548240007945,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9601844,-84.1627258,EV_2022_2020,polling,100,33,67,37,8,2,13,0,27,13,209775.48240007946,2.1144670094475346,0,1.0
13913,131350503343000,Shorty Howell Park Activity Building,1899.7869759622124,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9710875,-84.1674387,EV_2022_2020,polling,55,35,20,14,4,0,3,0,22,12,104488.28367792169,1.9702043828258475,0,1.0
13922,131350503343001,Shorty Howell Park Activity Building,2103.056041723471,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9694381,-84.1692792,EV_2022_2020,polling,44,22,22,9,0,0,11,0,8,16,92534.46583583273,2.1184719884444565,0,1.0
13931,131350503343002,Shorty Howell Park Activity Building,2078.5704308476334,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9670285,-84.1680771,EV_2022_2020,polling,82,30,52,25,8,0,13,0,17,19,170442.77532950594,2.10003670376037,0,1.0
13940,131350503343003,Shorty Howell Park Activity Building,1748.3410325448656,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9659998,-84.1635049,EV_2022_2020,polling,177,55,122,74,29,2,20,0,33,19,309456.3627604412,1.86652421343906,0,1.0
13949,131350503343004,Shorty Howell Park Activity Building,1706.5161088189773,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.970132,-84.1650563,EV_2022_2020,polling,77,19,58,25,11,0,17,0,15,9,131401.74037906126,1.8388647585310374,0,1.0
13958,131350503343005,Shorty Howell Park Activity Building,1406.1440609464448,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.968641,-84.1609817,EV_2022_2020,polling,329,97,232,123,32,3,71,0,53,47,462621.3960513804,1.6519051919349614,0,1.0
13967,131350503343006,Shorty Howell Park Activity Building,1612.833837228869,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9680725,-84.1631307,EV_2022_2020,polling,108,26,82,55,7,0,23,0,9,14,174186.05442071785,1.7783893672813909,0,1.0
13976,131350503343007,Shorty Howell Park Activity Building,1998.536213366432,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9647405,-84.1657593,EV_2022_2020,polling,139,55,84,56,8,4,14,0,40,17,277796.53365793405,2.0408905525336016,0,1.0
13985,131350503344000,Shorty Howell Park Activity Building,2198.175952231716,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9689555,-84.1701965,EV_2022_2020,polling,140,73,67,61,11,0,1,0,44,23,307744.63331244024,2.1916365272323315,0,1.0
13994,131350503344001,Shorty Howell Park Activity Building,2319.325385689072,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.966641,-84.170694,EV_2022_2020,polling,52,9,43,16,4,2,25,0,2,3,120604.92005583174,2.2884926251968123,0,1.0
14003,131350503344002,Shorty Howell Park Activity Building,2143.8122684456976,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9628096,-84.1661272,EV_2022_2020,polling,7,5,2,2,0,0,0,0,1,4,15006.685879119883,2.1495170356968254,0,1.0
14012,131350503344003,Shorty Howell Park Activity Building,2682.882869192016,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9606965,-84.1714616,EV_2022_2020,polling,146,101,45,22,5,0,32,0,70,17,391700.8989020344,2.6056099540438353,0,1.0
14021,131350503344005,Shorty Howell Park Activity Building,2712.974581827758,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.959867,-84.1711768,EV_2022_2020,polling,82,75,7,12,0,3,0,0,58,9,222463.91570987614,2.63374862454763,0,1.0
14030,131350503344006,Shorty Howell Park Activity Building,2682.613871455252,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9618768,-84.1723326,EV_2022_2020,polling,35,29,6,10,2,4,0,0,16,3,93891.48550093382,2.605359775593785,0,1.0
14039,131350503344007,Shorty Howell Park Activity Building,2673.9294778099743,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.96131,-84.1718162,EV_2022_2020,polling,20,16,4,4,0,2,0,0,8,6,53478.589556199484,2.5972958417920013,0,1.0
14048,131350503344008,Shorty Howell Park Activity Building,2837.5092071355234,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9640678,-84.1755087,EV_2022_2020,polling,23,15,8,6,0,0,0,0,7,10,65262.71176411704,2.753468374382015,0,1.0
14057,131350503344009,Shorty Howell Park Activity Building,2554.6801085901584,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9662317,-84.1732299,EV_2022_2020,polling,168,123,45,24,1,4,29,0,75,35,429186.2582431466,2.489057831888522,0,1.0
14066,131350503344010,Shorty Howell Park Activity Building,2687.656709663317,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9638086,-84.1735972,EV_2022_2020,polling,98,89,9,6,0,0,5,0,68,19,263390.35754700506,2.610053811344904,0,1.0
14075,131350503344011,Shorty Howell Park Activity Building,2734.147864744108,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.963163,-84.1737866,EV_2022_2020,polling,47,41,6,8,0,0,6,0,33,0,128504.94964297308,2.6537296351146074,0,1.0
14084,131350503344012,Shorty Howell Park Activity Building,2515.6269177036725,Gwinnett_GA,2750 Pleasant Hill Road,33.97391,-84.14712,33.9633674,-84.1712559,EV_2022_2020,polling,11,2,9,2,3,0,4,0,0,2,27671.896094740398,2.4546005776286566,0,1.0
14533,131350504151000,Mountain Park Activity Building,4046.492630633068,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8156987,-84.1074318,EV_2022_2020,polling,29,0,29,18,9,2,0,0,0,0,117348.28628835897,4.239364068844587,0,1.0
14542,131350504151001,Mountain Park Activity Building,4232.234907934602,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8154152,-84.1045729,EV_2022_2020,polling,24,4,20,13,5,0,0,0,2,4,101573.63779043045,4.529967630777146,0,1.0
14551,131350504151002,Mountain Park Activity Building,4261.423897655665,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8139558,-84.106362,EV_2022_2020,polling,146,15,131,57,64,0,5,0,8,12,622167.8890577272,4.5774127269114375,0,1.0
14560,131350504151003,Mountain Park Activity Building,4633.250479472261,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8112529,-84.1039923,EV_2022_2020,polling,65,3,62,38,17,0,4,0,0,6,301161.281165697,5.227112692861972,0,1.0
14569,131350504151004,Mountain Park Activity Building,4512.271924830769,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.812393,-84.1043318,EV_2022_2020,polling,54,9,45,25,14,0,5,0,3,7,243662.68394086155,5.006190437372277,0,1.0
14578,131350504151005,Mountain Park Activity Building,4458.724619981264,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8108607,-84.1081181,EV_2022_2020,polling,90,4,86,21,48,1,11,0,3,6,401285.2157983138,4.9114110775752655,0,1.0
14587,131350504151006,Mountain Park Activity Building,4547.823222212033,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8087672,-84.1106264,EV_2022_2020,polling,194,6,188,77,96,0,9,0,8,4,882277.7051091344,5.070124763464439,0,1.0
14596,131350504151007,Mountain Park Activity Building,3197.9322819625168,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8182941,-84.1206751,EV_2022_2020,polling,12,3,9,5,1,0,1,0,0,5,38375.187383550205,3.1315119523928425,0,1.0
14605,131350504151011,Mountain Park Activity Building,4763.663946425869,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.810224,-84.103297,EV_2022_2020,polling,58,9,49,23,22,0,1,0,4,8,276292.50889270037,5.476196100537884,0,1.0
14623,131350504152000,Mountain Park Activity Building,4101.235666764782,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8232848,-84.0974591,EV_2022_2020,polling,110,3,107,37,30,1,30,0,3,9,451135.92334412603,4.323019173199055,0,1.0
14641,131350504152002,Mountain Park Activity Building,3780.87486292533,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.824395,-84.1007913,EV_2022_2020,polling,8,2,6,0,2,2,0,0,0,4,30246.99890340264,3.8558822838814164,0,1.0
14650,131350504152003,Mountain Park Activity Building,4081.2744143017376,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8218672,-84.0990528,EV_2022_2020,polling,29,10,19,4,10,0,0,0,9,6,118356.95801475039,4.292326030731297,0,1.0
14659,131350504152006,Mountain Park Activity Building,3701.857374021114,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8211403,-84.105429,EV_2022_2020,polling,269,48,221,95,86,0,36,0,27,25,995799.6336116797,3.748644130355727,0,1.0
14668,131350504152010,Mountain Park Activity Building,4273.664282957635,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8169753,-84.1017201,EV_2022_2020,polling,100,14,86,27,40,0,10,0,13,10,427366.4282957635,4.597456385502461,0,1.0
14713,131350504152022,Mountain Park Activity Building,3477.354304237732,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8181487,-84.114144,EV_2022_2020,polling,244,2,242,115,112,1,11,0,0,5,848474.4502340066,3.4599594001596308,0,1.0
14722,131350504152023,Mountain Park Activity Building,3860.1305560518326,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8165346,-84.1094976,EV_2022_2020,polling,44,1,43,24,14,0,0,0,1,5,169845.74446628062,3.9665254705809683,0,1.0
14731,131350504152024,Mountain Park Activity Building,3682.8563342274415,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8177611,-84.1107372,EV_2022_2020,polling,14,0,14,8,2,0,0,0,0,4,51559.98867918418,3.7233049636627165,0,1.0
15091,131350504251000,Mountain Park Activity Building,2935.718823791259,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8713902,-84.135922,EV_2022_2020,polling,320,12,308,110,57,1,128,0,6,18,939430.023613203,2.8517068136904515,0,1.0
15100,131350504251001,Mountain Park Activity Building,2705.061709678456,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8691245,-84.1377328,EV_2022_2020,polling,47,10,37,29,3,2,5,0,8,0,127137.90035488742,2.626320007130278,0,1.0
15109,131350504251002,Mountain Park Activity Building,2770.612070324186,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8693693,-84.1399707,EV_2022_2020,polling,21,3,18,8,4,0,5,0,0,4,58182.853476807904,2.688496506794486,0,1.0
15118,131350504251003,Mountain Park Activity Building,2518.106330597476,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8661743,-84.1432,EV_2022_2020,polling,168,35,133,76,19,3,36,0,10,24,423041.86354037595,2.456773952303606,0,1.0
15127,131350504251004,Mountain Park Activity Building,2418.213787366657,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8666696,-84.1364299,EV_2022_2020,polling,199,31,168,115,32,1,17,0,19,15,481224.5436859648,2.3707159705807417,0,1.0
15136,131350504251005,Mountain Park Activity Building,2290.876656175439,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8656809,-84.1335713,EV_2022_2020,polling,23,2,21,10,0,0,9,0,0,4,52690.1630920351,2.265370813057226,0,1.0
15145,131350504251006,Mountain Park Activity Building,1992.474724249768,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.862079,-84.1401039,EV_2022_2020,polling,239,28,211,135,35,0,42,0,13,14,476201.4590956946,2.03647950222675,0,1.0
15154,131350504251007,Mountain Park Activity Building,2174.523152312796,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8642185,-84.1381195,EV_2022_2020,polling,27,9,18,4,11,3,3,0,0,6,58712.12511244549,2.1732104992040973,0,1.0
15163,131350504252000,Mountain Park Activity Building,3706.641181418793,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8773547,-84.1433222,EV_2022_2020,polling,668,38,630,346,82,0,195,0,24,21,2476036.309187754,3.755050787312326,0,1.0
15172,131350504252001,Mountain Park Activity Building,3642.466740505172,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8775828,-84.1381892,EV_2022_2020,polling,32,9,23,15,7,1,0,0,5,4,116558.9356961655,3.6700102776402916,0,1.0
15181,131350504252002,Mountain Park Activity Building,3927.92552949002,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8790461,-84.1449641,EV_2022_2020,polling,75,2,73,59,4,0,9,0,2,1,294594.4147117515,4.063685124133933,0,1.0
15190,131350504252003,Mountain Park Activity Building,3884.04413131701,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8793803,-84.1412313,EV_2022_2020,polling,19,5,14,10,4,0,0,0,0,5,73796.83849502318,4.000528873010014,0,1.0
15199,131350504252004,Mountain Park Activity Building,3606.0573061483447,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8755241,-84.1467364,EV_2022_2020,polling,51,0,51,20,0,0,22,0,1,8,183908.92261356558,3.622621573774001,0,1.0
15208,131350504252005,Mountain Park Activity Building,3933.283628440956,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8800195,-84.1399273,EV_2022_2020,polling,36,6,30,21,5,0,6,0,0,4,141598.21062387442,4.071464752968514,0,1.0
15217,131350504252006,Mountain Park Activity Building,4077.295614027501,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8817279,-84.1347401,EV_2022_2020,polling,35,8,27,26,0,0,0,0,8,1,142705.34649096255,4.286234180865685,0,1.0
15226,131350504252007,Mountain Park Activity Building,3574.549534082649,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8772227,-84.132673,EV_2022_2020,polling,437,51,386,252,60,0,71,0,39,15,1562078.1463941177,3.5821067969837674,0,1.0
15235,131350504253000,Mountain Park Activity Building,3170.3184340434354,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8730977,-84.1269188,EV_2022_2020,polling,45,5,40,27,0,0,3,0,0,15,142664.3295319546,3.1007966296912044,0,1.0
15244,131350504253001,Mountain Park Activity Building,2950.4432828999697,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8707507,-84.1251961,EV_2022_2020,polling,52,4,48,39,8,0,1,0,3,1,153423.05071079842,2.8667347296569954,0,1.0
15253,131350504253002,Mountain Park Activity Building,2827.2405598790847,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8699763,-84.1270631,EV_2022_2020,polling,68,7,61,49,6,0,9,0,2,2,192252.35807177777,2.743394179486043,0,1.0
15262,131350504253003,Mountain Park Activity Building,2982.34228365901,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8716448,-84.1288281,EV_2022_2020,polling,13,10,3,3,0,0,0,0,1,9,38770.449687567125,2.8995633169722366,0,1.0
15271,131350504253004,Mountain Park Activity Building,2587.4594415823985,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8669869,-84.123832,EV_2022_2020,polling,111,5,106,84,3,0,12,0,0,12,287207.99801564624,2.5183526681199546,0,1.0
15280,131350504253005,Mountain Park Activity Building,2779.498464465072,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8680407,-84.1213813,EV_2022_2020,polling,60,14,46,40,0,0,7,0,3,10,166769.90786790435,2.697038057958063,0,1.0
15289,131350504253007,Mountain Park Activity Building,2482.564744949803,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8666994,-84.1265688,EV_2022_2020,polling,61,3,58,12,11,0,35,0,0,3,151436.44944193796,2.425802416551617,0,1.0
15298,131350504253008,Mountain Park Activity Building,2480.3720146336573,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8670245,-84.1284605,EV_2022_2020,polling,19,1,18,6,0,0,13,0,0,0,47127.068278039485,2.4239044724756966,0,1.0
15307,131350504253009,Mountain Park Activity Building,2449.505009420508,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8669655,-84.1302582,EV_2022_2020,polling,11,4,7,0,2,1,3,0,0,5,26944.55510362559,2.3973442103706386,0,1.0
15316,131350504253010,Mountain Park Activity Building,2481.835258600292,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8673424,-84.1313562,EV_2022_2020,polling,16,1,15,0,1,0,12,0,3,0,39709.36413760467,2.425170835970332,0,1.0
15325,131350504253011,Mountain Park Activity Building,2194.8001577515206,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8648078,-84.1325054,EV_2022_2020,polling,51,3,48,30,6,1,7,0,2,5,111934.80804532755,2.188997185596875,0,1.0
15334,131350504253013,Mountain Park Activity Building,2330.2583317714857,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8658619,-84.1300294,EV_2022_2020,polling,7,5,2,0,1,0,0,0,4,2,16311.8083224004,2.297441061418444,0,1.0
15343,131350504253014,Mountain Park Activity Building,2242.726080046192,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8637116,-84.1239788,EV_2022_2020,polling,200,11,189,157,20,0,9,2,6,6,448545.2160092384,2.2267673185222754,0,1.0
15352,131350504253015,Mountain Park Activity Building,2012.076593542679,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8621852,-84.1261723,EV_2022_2020,polling,181,7,174,150,16,0,9,2,3,1,364185.8634312249,2.0507786616626777,0,1.0
15361,131350504253016,Mountain Park Activity Building,2065.36052741649,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8633979,-84.1295772,EV_2022_2020,polling,37,3,34,32,1,0,0,0,0,4,76418.33951441014,2.0901576414194443,0,1.0
15370,131350504254000,Mountain Park Activity Building,2072.8744970863645,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8596322,-84.1192505,EV_2022_2020,polling,101,5,96,58,28,0,2,0,0,13,209360.3242057228,2.095771270941622,0,1.0
15379,131350504254001,Mountain Park Activity Building,1454.5400441581555,Gwinnett_GA,1063 Rockbridge Road,33.84508,-84.13328,33.8573002,-84.1276607,EV_2022_2020,polling,156,5,151,127,18,0,1,0,2,8,226908.24688867226,1.6806900310185662,0,1.0
